,x0_a_r,y0_a_r,x0_b_r,y0_b_r
0,-0.877339096612,-0.0169078902548,0.979148417981,-0.0768523518023
1,-0.932894903188,0.0287359635811,0.833747846606,-0.0803042699943
2,-0.869278400903,-0.00020725806009,0.98245052852,0.0297806658139
3,-0.863674858393,-0.0821698730044,0.858919105418,0.0398723929415
4,-0.933490796766,-0.0264825548629,0.893165136397,0.01630097261
5,-0.981317575386,0.00460377071405,0.861420314454,0.0461779391216
6,-0.935966356681,-0.00684221729832,0.964251473792,0.039677594115
7,-0.89726677119,-0.0887152691857,0.845943918877,0.0665936637037
8,-0.976001954926,-0.00488346597569,0.942615520735,-0.0747014619375
9,-0.964370900023,0.0662215705557,0.854592721103,0.0557743590503
10,-0.801136862659,0.0549685146721,0.894865669777,0.00819213624725
11,-0.815789547637,-0.0214940666476,0.820820836625,0.0423572085754
12,-0.966362836547,-0.060175863443,0.906629076503,-0.0685740283399
13,-0.87915072363,-0.0588752988327,0.812917521782,0.0922838581766
14,-0.934090062515,-0.0431636029972,0.876746440288,-0.0533812407032
15,-0.841446675762,0.0392384113218,0.854185865902,0.0491457264797
16,-0.987953321827,0.0344444062443,0.887131775388,0.0714143618171
17,-0.815278159166,0.0961840080829,0.815809679148,-0.0509615314749
18,-0.804068819725,0.0114397826723,0.957814281686,0.0984828422826
19,-0.913228333624,0.0501222799745,0.914023254981,-0.0439158745216
20,-0.974859868973,-0.0782844979884,0.818085863296,-0.0918100860529
21,-0.825292413112,-0.070049570485,0.961035803693,0.0421025788835
22,-0.877602940432,0.00621957356886,0.97409808174,0.0231424225222
23,-0.92536004605,0.0853079548035,0.94574793664,-0.0714115972826
24,-0.835550591684,0.0248860507971,0.934286403899,0.0414756378979
25,-0.97886241135,0.0210815555688,0.835680039081,0.0891504960275
26,-0.9893799666,0.0179484513612,0.94764988144,-0.0381976628051
27,-0.82562957816,0.0730845263308,0.973573214154,-0.0528925295501
28,-0.860323080869,0.0156961003192,0.863603350703,0.0518482112322
29,-0.931663401422,0.0529687701255,0.830378902271,0.074678085523
30,-0.928591284385,0.0307035242552,0.808572251846,0.0661431737955
31,-0.820213602002,-0.0233787173138,0.852307088777,0.00682770539745
32,-0.850212477433,-0.0771309629256,0.804060601514,-0.0328347942262
33,-0.927750714236,0.0660148769279,0.894632657094,0.0209948811166
34,-0.858206928284,-0.0516874410475,0.822559826714,-0.0518637058871
35,-0.890819189684,0.0448611248553,0.922124148229,-0.0557325365757
36,-0.856180638914,-0.054570582033,0.875837559778,0.0764174305924
37,-0.973890134027,-0.0135421225996,0.944342307044,0.0319854001122
38,-0.930795925468,0.0313051627633,0.997693293847,0.025197050736
39,-0.93398164725,0.0917264138997,0.961518285462,-0.0391853485717
40,-0.919823393459,0.063478608254,0.951636717843,0.00541128179076
41,-0.999501604279,0.0538114416293,0.881903947563,0.00961198005354
42,-0.879784161367,0.0163143146923,0.805603702266,-0.0611802449304
43,-0.951157808878,-0.0297577094981,0.945930404551,-0.00203079536297
44,-0.838377883943,-0.0161763071344,0.905749923357,-0.0957549587294
45,-0.893230845955,-0.0326958321777,0.892020889006,0.0854135310844
46,-0.947856162066,-0.0189016340872,0.961894760891,0.0793448406812
47,-0.953645698879,-0.0423247179313,0.957996991704,0.0837019665651
48,-0.859600451586,-0.00959221689737,0.98642068588,-0.0686587137588
49,-0.810117719771,-0.0219411238528,0.905931009178,-0.0448939826313
50,-0.833490593263,0.0589962883966,0.985341632685,0.0458955188004
51,-0.922520014985,0.0589644365125,0.94361404502,0.0102541757777
52,-0.931736367582,-0.0156013137623,0.860808525631,0.00279242749296
53,-0.846787060389,0.0360497075523,0.994177538792,-0.0847118783215
54,-0.869086360391,0.0595847819086,0.918858362668,-0.0327797309841
55,-0.889981759105,0.0877882671078,0.897455621315,0.0386627153409
56,-0.820680605977,-0.0831232447161,0.932142004104,-0.0481448653746
57,-0.966046155768,-0.00633803994737,0.809342210957,0.01564954786
58,-0.967435068257,-0.0195352069988,0.894424418723,0.00807076189202
59,-0.847497786084,0.0927316226837,0.9452171319,0.0475851838376
60,-0.846964700447,-0.0388593597824,0.839254296374,0.0241758226157
61,-0.864634740949,-0.0876715353105,0.855261908626,-0.0883019040645
62,-0.973129568283,-0.0624433493753,0.811780583104,0.00266656722204
63,-0.835603316381,0.0951644269628,0.920530426669,0.0854130618536
64,-0.895520952868,-0.0715473399805,0.811319572223,-0.0771017468949
65,-0.869491478106,0.0204336299501,0.866181895291,0.0797033141382
66,-0.870119604557,0.021536109809,0.803778346132,-0.0505059332584
67,-0.900398182971,0.0648441167969,0.97920275991,0.080249432014
68,-0.983268849209,0.0274758933844,0.922157744971,0.0183669749064
69,-0.866550859666,-0.0634768452457,0.93188747035,-0.00744492667789
70,-0.802599916423,-0.0773063695808,0.977457115379,-0.0618132544127
71,-0.813382320283,-0.0306454653706,0.892839220897,0.00989743502693
72,-0.983734080943,-0.0695553922423,0.981322372232,0.0603193471798
73,-0.8690115774,0.0992997984913,0.991200872156,0.0241293930191
74,-0.859855903284,0.0902993228877,0.929348805605,0.0728971559284
75,-0.99962108975,-0.0435690978826,0.830017641364,-0.0695046104425
76,-0.901407311528,0.0546847308674,0.919268409583,0.0806455352673
77,-0.859327164879,-0.0584201372024,0.998447655691,-0.0311755872971
78,-0.8952575706,-0.019095075735,0.965366879416,-0.0704317045039
79,-0.950360275796,-0.0568459185008,0.964303487052,-0.0863191846424
80,-0.959030514479,0.0489835218136,0.905597805505,0.0507882716236
81,-0.949235008745,-0.088209856671,0.926418781271,0.0881085558652
82,-0.880472599591,-0.0935469806305,0.840729884105,0.00618550877072
83,-0.967509691613,0.0208357889403,0.914323877119,-0.0175722913174
