,x0_a_r,y0_a_r,x0_b_r,y0_b_r
0,-1.01891110426,0.0549065553805,1.15498230586,0.0322904329719
1,-1.04823745499,0.0422491172618,1.12928230139,-0.0349768568261
2,-1.08051031973,-0.0610703078433,1.0394770259,0.038681960637
3,-1.18756620684,-0.0368977301557,1.07712143981,0.0285155553549
4,-1.04606145922,0.0904139816981,1.1646617787,0.0467878726651
5,-1.19497044182,-0.0542436607573,1.02739332881,0.0154722636664
6,-1.15913039339,-0.0225928528145,1.04501929952,-0.0477755528302
7,-1.08183985085,-0.0732005494612,1.05740247852,-0.0765481561248
8,-1.05260145138,0.0695539945593,1.02683457979,0.00717185067013
9,-1.12096959971,-0.0993834380744,1.17209852064,0.062527900091
10,-1.02482089967,-0.00553630890981,1.034613561,0.0817598339395
11,-1.15697599484,-0.019132644975,1.17221869372,-0.0660540154819
12,-1.17890627615,-0.00283600338485,1.19538971555,0.0905348046262
13,-1.12132060911,0.0117378657519,1.16275443889,-0.0528536208223
14,-1.14007988625,0.0391473777028,1.1807818797,0.0578995196844
15,-1.15021607413,0.0347211260469,1.02419781048,0.059840772381
16,-1.12327340194,-0.055616824795,1.16644050811,0.0671629495072
17,-1.07319146357,-0.0546216022281,1.199035523,-0.0925114658781
18,-1.03624801922,-0.0406696895685,1.13701778684,0.0765119342927
19,-1.12317388232,-0.00721361534081,1.10500123517,0.0773504605054
20,-1.06210566727,0.0639123444455,1.1625218632,-0.0883397456338
21,-1.0491687244,-0.00127752967171,1.03706143738,-0.00813159749415
22,-1.00588569941,-0.0425479957297,1.09197250506,0.0734973663667
23,-1.13969164697,0.0232479890358,1.18318146188,-0.0382754958944
24,-1.00122709107,-0.0368135503772,1.17761428461,-0.0797532006227
25,-1.12355765187,0.0483900907156,1.06440292744,-0.0544360845832
26,-1.15444103992,0.0445027076024,1.02500457388,-0.0841852749681
27,-1.12976577002,-0.073064617117,1.01097627826,0.0342913162181
28,-1.19216140534,0.016465581035,1.04306859415,-0.0574891097758
29,-1.16345902886,-0.0213293618271,1.14360656417,0.0430771767712
30,-1.14779784407,-0.0613831109252,1.1373408461,0.0984951727298
31,-1.01674925146,0.0191402284951,1.06353847556,-0.0473102709038
32,-1.11550106038,0.0165110815194,1.12508655814,0.0023811648347
33,-1.03003520837,-0.00293142854052,1.13847591946,-0.0916951324103
34,-1.00604695016,-0.0428604910081,1.03031890328,-0.0130410807604
35,-1.04996374788,-0.0438930195535,1.08321055357,0.00833922918463
36,-1.13721338598,-0.0878694504299,1.14545449628,0.040823728155
37,-1.109669476,-0.0444808564531,1.19063161802,-0.0575854469569
38,-1.06685218713,-0.0696222819158,1.01927971222,-0.0271916786016
39,-1.06439054886,0.00124249034095,1.07297328954,-0.0385970729514
40,-1.10875634901,0.0328595323513,1.0443710152,-0.0474042720678
41,-1.06478698991,-0.040107848791,1.08720217476,-0.0806010250114
42,-1.02267812174,0.0528475819083,1.00759189172,0.0838924393301
43,-1.06260162033,0.049146487714,1.11678511359,-0.0518473659636
44,-1.08878187839,-0.0241349784697,1.17819881102,-0.0224501091518
45,-1.00529590181,-0.0561198435844,1.18999129737,-0.0688761371596
46,-1.07656580002,-0.0480169679286,1.15418654084,0.0408088574921
47,-1.08198830385,0.0669804746703,1.1636033688,0.0378809993264
48,-1.04733701474,-0.0688676937463,1.19188478194,-0.0916112792435
49,-1.04038200063,0.0147132712622,1.16437221186,-0.00710020529242
50,-1.19111079982,-0.0892132948194,1.09672188423,0.0503053248993
51,-1.09724655716,0.0571405212679,1.1895703036,-0.0468051697127
52,-1.1046231791,-0.0484523333256,1.01653609591,-0.0630136661622
53,-1.13083487008,-0.0131139986336,1.07620637277,-0.015003629869
54,-1.05990534108,-0.077397163052,1.18755977749,0.0358526612919
55,-1.13618934072,-0.0433536351814,1.00704392279,0.0913345716718
56,-1.05179079983,0.08517149376,1.12844264788,-0.0691792309509
57,-1.09936956377,0.00402871590233,1.11926014576,-0.00188247489501
58,-1.06269242238,0.0640880884991,1.08624252598,-0.00410012228847
59,-1.16505452069,-0.0160497112772,1.16847715237,-0.0791642360206
60,-1.00005725275,-0.0181581103296,1.03849413539,-0.0826222229304
61,-1.08810196666,0.0212190961699,1.08274569603,0.0346768577588
62,-1.10362941727,-0.011855535703,1.12914952124,-0.0331788880783
63,-1.09832065306,0.0374379575365,1.01637066408,-0.0992300797538
64,-1.17064872572,0.025252400053,1.04832031028,0.0906155235059
65,-1.10190128069,0.0571719609867,1.14456996073,-0.00750941479873
66,-1.02656850298,0.021265068092,1.16485393954,0.0517913343177
67,-1.06285183659,0.0971487233604,1.1070614558,-0.0592209793128
68,-1.00237627661,-0.0891648285027,1.16961230377,0.0816756254043
69,-1.09809918517,0.0584189678833,1.18440570743,-0.018889327679
70,-1.18264601646,-0.0903305397081,1.02981318056,0.0604083953031
71,-1.04115091493,-0.0141140537626,1.18480740272,-0.0481138031862
72,-1.03723435985,0.0548779953634,1.10425751864,0.0705975392952
73,-1.14655075305,0.0899662026643,1.13830931621,0.0339938340674
74,-1.17109935352,0.0509892666234,1.14160136569,-0.0669586975957
75,-1.00204781568,0.00116251314282,1.05985774526,0.0485423102575
76,-1.10712027106,0.0723357973652,1.14688401832,-0.0873597506712
77,-1.08032626927,0.00851201098694,1.12081933414,-0.0660024594505
78,-1.00574683659,0.0216662319765,1.09970742854,-0.0141738347971
79,-1.04918370251,-0.0328555580063,1.04068831773,-0.068388578523
80,-1.10515514795,-0.00160860507784,1.13263477989,0.0330980766563
81,-1.08335877536,0.0333510222778,1.16338457831,0.0282424840741
82,-1.03934642112,0.0395020960414,1.04687055447,0.0183724317467
83,-1.13455873646,0.023694929734,1.08829281366,-0.00716639952634
84,-1.0145516162,0.0567501017422,1.07440165541,0.064954580614
85,-1.14649601476,-0.0166164580695,1.15791596844,0.0120795842614
